Scan_number,ObjectX,ObjectY,ObjectLenght,ObjectWidth,ObjOrientation,NumerOfPoints
40.0,-4.89152,-9.904919,1.287025,0.189551,145.0,24.0
40.0,4.572995,-5.250518,0.321085,0.100545,52.0,9.0
40.0,6.015525,-5.110304,0.177596,0.091617,51.000004,5.0
41.0,-7.797309,6.509365,2.6243,0.905395,175.0,31.0
42.0,3.509485,6.298086,0.270063,0.242375,174.0,9.0
43.0,14.753223,-8.661537,6.13862,1.595705,59.0,188.0
43.0,24.879993,-11.78089,0.197778,0.00066,60.0,2.0
43.0,10.626552,-7.793849,1.077872,0.825126,56.0,9.0
43.0,8.045844,-6.246227,0.780996,0.284869,61.0,13.0
43.0,6.203025,-4.966696,0.878613,0.144884,34.0,26.0
43.0,12.290981,-9.128033,0.225433,0.014283,64.0,3.0
43.0,22.224745,-16.247353,1.099003,0.670282,55.0,5.0
43.0,4.523839,-5.26529,0.302403,0.167829,26.0,42.0
43.0,36.710213,-34.903172,1.700172,1.524204,20.0,9.0
43.0,-3.08954,-10.576729,1.428771,1.328379,12.0,58.0
43.0,-4.87291,-9.832788,0.949968,0.407626,130.999985,8.0
43.0,3.468227,6.374467,0.402279,0.312287,87.0,49.0
43.0,24.099918,14.899635,1.889036,0.185907,169.000015,10.0
43.0,67.303818,-0.016164,0.05,0.05,0.0,1.0
43.0,71.404617,-0.520443,0.05,0.05,0.0,1.0
43.0,73.9823,-1.046073,0.05,0.05,0.0,1.0
43.0,77.081848,-1.904104,1.743408,0.014309,161.0,2.0
43.0,81.171074,-2.983825,0.05,0.05,0.0,1.0
44.0,-5.485962,-8.616903,0.387324,0.026926,175.0,8.0
44.0,-4.984591,-9.944591,1.291125,0.125186,145.0,24.0
44.0,4.514181,-5.255835,0.323519,0.059337,41.0,9.0
44.0,5.964097,-5.13053,0.183109,0.034241,53.0,5.0
45.0,-7.765141,6.501354,2.224827,0.922201,175.0,29.0
46.0,35.962917,-8.545828,1.902652,0.423969,71.0,8.0
46.0,14.18447,-8.397225,6.138452,2.757015,59.0,194.0
46.0,24.841013,-11.761218,0.05,0.05,0.0,1.0
46.0,10.211664,-8.107241,0.829077,0.558397,119.000008,9.0
46.0,7.883841,-6.180129,0.754942,0.538208,60.0,11.0
46.0,5.921877,-5.133529,0.377278,0.066129,48.0,28.0
46.0,22.140938,-16.298077,1.279618,0.145231,90.0,4.0
46.0,31.007402,-25.567669,0.50724,0.001968,107.0,2.0
46.0,4.539882,-5.364053,0.377783,0.340361,124.000008,43.0
46.0,36.669476,-34.969448,2.064436,1.181583,67.0,7.0
46.0,39.726128,-36.323414,0.05,0.05,0.0,1.0
46.0,37.125511,-37.559273,0.05,0.05,0.0,1.0
46.0,-3.122529,-10.65279,1.384436,1.231186,12.0,57.0
46.0,-4.912986,-10.137044,0.487265,0.047141,140.0,7.0
46.0,4.890298,9.378222,0.221207,0.001806,25.0,2.0
46.0,3.440361,6.370925,0.396927,0.286685,86.0,46.0
46.0,20.158154,26.848789,1.285839,0.002705,62.000004,2.0
46.0,24.251577,14.875695,1.743057,0.166985,176.000015,6.0
46.0,67.119553,-0.181049,0.05,0.05,0.0,1.0
46.0,71.071304,-0.67994,0.05,0.05,0.0,1.0
47.0,3.451496,6.320845,0.348722,0.275635,86.0,10.0
47.0,0.547616,5.528634,0.349006,0.172701,14.0,10.0
48.0,-5.555787,-8.59644,0.328723,0.02641,171.0,7.0
48.0,-5.032552,-9.917098,1.270212,0.196786,145.0,24.0
48.0,4.425303,-5.26317,0.275246,0.068655,49.0,8.0
48.0,5.913022,-5.157397,0.178152,0.063007,75.0,5.0
49.0,13.905323,-8.259878,6.153464,3.301229,59.0,196.0
49.0,24.82255,-11.719404,0.198214,0.001535,57.999996,2.0
49.0,10.475197,-7.833413,0.977546,0.879641,57.999996,8.0
49.0,6.064292,-5.01186,0.857133,0.133075,36.0,27.0
49.0,8.032536,-6.325124,0.802162,0.100074,48.0,8.0
49.0,22.068226,-16.333187,1.279123,0.138834,90.0,4.0
49.0,9.041323,-7.458682,0.05,0.05,0.0,1.0
49.0,31.031895,-25.699854,0.549221,0.001736,111.0,2.0
49.0,4.447782,-5.356676,0.379189,0.301217,77.0,39.0
49.0,37.166618,-35.57616,3.024818,1.565569,118.0,8.0
49.0,-3.167129,-10.650636,1.356849,1.16521,12.0,56.0
49.0,-4.917323,-9.860281,0.9063,0.422786,130.0,7.0
49.0,4.864403,9.402813,0.418904,0.02836,20.0,3.0
49.0,3.394367,6.364671,0.402967,0.283295,86.0,48.0
49.0,19.89909,26.554918,1.987041,0.508328,39.0,3.0
49.0,24.154095,14.82633,2.053936,0.127014,171.0,9.0
50.0,-7.857406,6.519862,2.292614,0.910935,174.0,29.0
51.0,6.114626,-5.107918,0.395986,0.179486,136.0,5.0
51.0,3.377393,6.272934,0.295077,0.25019,175.0,10.0
51.0,0.50511,5.5245,0.238183,0.156325,0.0,8.0
52.0,14.642832,-8.675159,6.240559,1.52384,59.0,195.0
52.0,24.762072,-11.72837,0.191661,0.000605,61.0,2.0
52.0,10.383589,-7.839799,0.980274,0.785729,52.0,11.0
52.0,5.98546,-5.012803,0.780662,0.107814,38.0,28.0
52.0,7.796581,-6.230388,0.701499,0.444385,60.0,6.0
52.0,22.019943,-16.337128,1.264736,0.135962,89.0,4.0
52.0,11.53363,-9.097148,0.05,0.05,0.0,1.0
52.0,8.988833,-7.448271,0.05,0.05,0.0,1.0
52.0,4.424717,-5.43132,0.536189,0.383163,90.0,43.0
52.0,37.090996,-35.588421,3.004429,1.612183,119.000008,8.0
52.0,-3.157805,-10.68217,1.400785,1.129816,9.0,55.0
52.0,-4.935174,-10.207679,0.422234,0.020459,134.0,6.0
52.0,4.873197,9.414987,0.216315,0.000764,25.0,2.0
52.0,3.336851,6.361128,0.395198,0.324317,80.999992,47.0
52.0,24.902342,14.74821,2.648973,0.117914,176.000015,9.0
53.0,-5.627311,-8.586836,0.370554,0.077479,165.0,8.0
53.0,-5.131255,-9.956645,1.251563,0.138019,143.0,23.0
53.0,4.402295,-5.322801,0.268069,0.173946,28.999998,9.0
53.0,5.814832,-5.151972,0.186447,0.041986,72.0,5.0
54.0,-7.921287,6.527203,2.328054,0.90385,175.0,27.0
55.0,3.330716,6.268772,0.309278,0.232542,173.0,10.0
55.0,0.467465,5.493168,0.144939,0.106649,165.0,6.0
56.0,13.627326,-8.189329,6.123455,3.674319,59.0,198.0
56.0,24.669344,-11.779499,0.196449,0.001389,60.0,2.0
56.0,10.042222,-7.598549,1.073136,0.104913,60.0,8.0
56.0,5.940427,-5.056631,0.831135,0.13871,34.0,27.0
56.0,7.650867,-6.192337,0.70433,0.661009,61.0,9.0
56.0,12.274031,-8.821844,0.05,0.05,0.0,1.0
56.0,21.923248,-16.376356,1.266665,0.13653,90.0,4.0
56.0,8.614964,-7.277916,0.583797,0.079848,156.0,3.0
56.0,4.422202,-5.448976,0.538319,0.405866,115.0,40.0
56.0,36.386341,-35.042049,1.9909,1.421291,27.0,9.0
56.0,-3.287233,-10.491613,1.539802,1.200847,105.0,54.0
56.0,-4.972766,-10.219402,0.416753,0.035008,130.999985,6.0
56.0,4.864288,9.431334,0.356368,0.013879,24.0,3.0
56.0,3.300625,6.381479,0.464305,0.277542,83.0,47.0
56.0,20.103073,26.754114,1.303368,0.090957,62.000004,3.0
56.0,24.098127,14.746367,1.683495,0.065668,174.0,8.0
56.0,70.263916,-0.634992,0.05,0.05,0.0,1.0
56.0,72.972748,-1.159599,0.05,0.05,0.0,1.0
57.0,-5.731511,-8.604815,0.347458,0.050529,174.0,7.0
57.0,-5.221676,-9.948904,1.309863,0.125464,145.0,24.0
57.0,4.299227,-5.312292,0.258602,0.110219,37.0,8.0
57.0,5.730671,-5.152682,0.179799,0.034651,54.0,5.0
58.0,-7.928602,6.525208,2.306998,0.905551,175.0,28.0
59.0,14.84905,-8.97452,6.111624,0.679214,59.0,188.0
59.0,24.665287,-11.766542,0.049144,4.6e-05,91.999992,2.0
59.0,9.775223,-7.582351,0.915325,0.528599,59.0,10.0
59.0,6.008379,-5.033391,1.016485,0.185775,25.0,27.0
59.0,11.538122,-9.132641,0.863027,0.04052,159.0,3.0
59.0,21.910236,-16.33766,1.2791,0.680321,54.0,5.0
59.0,7.387211,-6.28757,0.919072,0.464303,152.0,10.0
59.0,12.796652,-10.006557,0.340961,0.066778,150.0,3.0
59.0,8.530167,-7.275284,0.089211,0.000477,156.0,2.0
59.0,4.340472,-5.356249,0.448901,0.348021,28.0,43.0
59.0,36.655045,-35.864876,3.227703,1.696711,110.0,9.0
59.0,-3.328053,-10.492783,1.512316,1.323732,97.0,52.0
59.0,-4.979779,-10.269515,0.492912,0.053903,137.0,7.0
59.0,3.250045,6.333748,0.38406,0.275249,83.0,46.0
59.0,4.86329,9.441814,0.222384,0.001091,25.0,2.0
59.0,24.162239,14.742098,1.555628,0.132093,176.000015,7.0
59.0,61.311207,-0.311482,0.05,0.05,0.0,1.0
59.0,66.695038,-0.331954,0.05,0.05,0.0,1.0
59.0,70.973419,-0.853326,0.05,0.05,0.0,1.0
59.0,74.070587,-1.660242,1.507942,0.011593,159.0,2.0
59.0,77.993011,-2.828291,1.325729,0.009848,154.0,2.0
59.0,80.697311,-3.33425,0.05,0.05,0.0,1.0
60.0,3.258899,6.225033,0.312349,0.235816,168.0,10.0
61.0,-5.805267,-8.604421,0.354856,0.039213,174.0,7.0
61.0,-5.30168,-9.968089,1.30933,0.072776,146.0,24.0
61.0,4.435534,-5.583985,0.790792,0.278466,128.0,10.0
61.0,5.683786,-5.176453,0.168563,0.073158,28.0,5.0
62.0,14.345025,-8.73278,6.103457,1.719931,59.0,193.0
62.0,24.634081,-11.709282,0.195615,0.000212,52.0,2.0
62.0,9.762681,-7.635306,0.952834,0.37158,57.999996,10.0
62.0,5.913248,-5.04269,0.989478,0.148081,28.999998,25.0
62.0,8.130922,-6.446323,0.96494,0.651798,57.999996,11.0
62.0,11.233334,-9.022766,1.386553,0.154753,149.0,5.0
62.0,21.880602,-16.292004,1.116923,0.635265,57.0,4.0
62.0,6.919739,-6.198742,0.403762,0.055415,154.0,4.0
62.0,4.288295,-5.396391,0.503544,0.383321,21.0,47.0
62.0,36.117355,-35.150703,1.911173,1.580944,17.0,9.0
62.0,-3.402526,-10.538836,1.502926,1.155897,105.0,48.0
62.0,-4.9929,-10.300048,0.414767,0.060206,136.0,6.0
62.0,3.200005,6.339544,0.408249,0.328761,79.0,45.0
62.0,4.877959,9.475893,0.363284,0.009756,25.0,3.0
62.0,24.800629,14.633648,2.643007,0.102394,175.0,9.0
62.0,63.064938,-0.068212,0.05,0.05,0.0,1.0
62.0,67.059486,-0.545822,0.05,0.05,0.0,1.0
62.0,70.926353,-1.076619,0.05,0.05,0.0,1.0
62.0,74.077385,-1.644911,0.05,0.05,0.0,1.0
62.0,77.837227,-2.691415,3.638931,0.212501,167.0,3.0
63.0,-7.979705,6.927903,2.1794,0.117124,175.0,23.0
64.0,5.951337,-5.135683,0.472391,0.179377,149.0,5.0
64.0,3.182931,6.254173,0.294739,0.262904,172.0,10.0
65.0,14.302345,-8.775291,6.091394,1.657992,59.0,197.0
65.0,24.556334,-11.773406,0.199176,0.000629,53.0,2.0
65.0,9.769355,-7.690454,0.953655,0.185808,57.0,9.0
65.0,5.854549,-5.060753,1.006056,0.160281,27.0,28.0
65.0,8.187597,-6.571448,1.04353,0.970819,57.999996,13.0
65.0,11.187386,-9.126582,1.36346,0.128508,145.0,6.0
65.0,21.789438,-15.789872,0.192045,0.000977,54.0,2.0
65.0,6.704001,-6.16197,0.446156,0.191273,169.999985,5.0
65.0,21.740662,-16.980268,0.05,0.05,0.0,1.0
65.0,36.005623,-35.246414,1.930546,1.542774,22.000002,9.0
65.0,4.263613,-5.455894,0.552207,0.420955,130.0,47.0
65.0,-3.2334,-11.148016,1.103702,0.412118,28.999998,42.0
65.0,-3.906666,-10.345123,0.183096,0.156218,50.0,4.0
65.0,-5.025685,-10.304428,0.422908,0.03961,130.0,6.0
65.0,3.161603,6.320913,0.385446,0.303689,82.0,43.0
65.0,4.891151,9.490786,0.209894,0.001502,24.0,2.0
65.0,20.216461,26.591057,2.591824,1.534431,174.0,5.0
65.0,24.089025,14.63188,1.613731,0.046457,175.0,7.0
66.0,-5.901993,-8.591005,0.408696,0.064168,175.0,8.0
66.0,-5.402138,-9.94026,1.327765,0.119756,145.0,24.0
66.0,4.120821,-5.295404,0.304564,0.089751,60.0,9.0
66.0,5.595655,-5.171587,0.179098,0.054872,44.000004,5.0
67.0,2.948888,6.278124,0.287809,0.01938,91.999992,6.0
67.0,-7.555277,6.487396,2.426089,0.908498,174.0,29.0
68.0,3.13236,6.243569,0.296246,0.255462,172.0,10.0
69.0,13.18333,-8.192225,6.064313,4.097424,59.0,205.0
69.0,24.50882,-11.755454,0.05,0.05,0.0,1.0
69.0,9.089176,-7.287937,1.706481,0.950927,146.0,14.0
69.0,5.802733,-5.072908,0.986406,0.214239,24.0,25.0
69.0,7.933378,-6.009672,0.281197,0.000143,59.0,2.0
69.0,21.749163,-15.765817,0.384163,0.009659,52.0,3.0
69.0,7.549747,-6.591208,0.396224,0.043566,66.0,9.0
69.0,6.63181,-6.109412,0.349235,0.090932,149.0,5.0
69.0,21.406216,-16.8951,0.53076,0.000666,151.0,2.0
69.0,35.963577,-35.971642,3.42997,1.682957,80.0,8.0
69.0,4.243149,-5.500251,0.639746,0.503337,117.000008,46.0
69.0,-3.415331,-10.752164,1.087333,0.867873,11.000001,44.0
69.0,-4.995573,-10.377108,0.369151,0.060788,124.000008,6.0
69.0,3.111951,6.32402,0.404078,0.276812,83.0,44.0
69.0,4.85476,9.493881,0.230932,0.001245,27.0,2.0
69.0,19.968781,26.684645,1.275703,0.004558,62.000004,2.0
69.0,24.562033,14.64178,2.940987,0.212736,174.0,9.0
69.0,61.660439,-0.323853,1.132759,0.002577,22.000002,2.0
69.0,66.711273,-0.578043,0.05,0.05,0.0,1.0
69.0,70.979759,-1.114879,0.05,0.05,0.0,1.0
69.0,74.001053,-1.930904,1.32737,0.011305,154.999985,2.0
69.0,77.862778,-3.123791,1.193916,0.01033,151.0,2.0
69.0,80.600105,-3.641253,0.05,0.05,0.0,1.0
70.0,-5.96504,-8.576921,0.322422,0.052906,174.0,7.0
70.0,-5.504787,-9.938222,1.270079,0.102355,145.0,23.0
70.0,4.28082,-5.561306,0.745261,0.270932,133.0,10.0
71.0,2.936642,6.25863,0.301935,0.113102,87.0,8.0
71.0,-7.688881,6.49224,2.256395,0.914502,174.0,28.0
72.0,13.701193,-8.569675,6.087675,2.732772,59.0,201.0
72.0,8.988246,-7.295936,1.78569,0.871261,149.0,15.0
72.0,10.416952,-8.744377,0.302599,0.098594,130.0,4.0
72.0,5.993027,-4.88667,0.254795,0.00029,27.0,2.0
72.0,21.646124,-16.38516,1.343399,0.568026,61.0,5.0
72.0,7.502506,-6.605877,0.391138,0.042338,57.0,12.0
72.0,5.409636,-5.237164,0.323554,0.039511,55.0,26.0
72.0,6.488742,-6.069463,0.330629,0.083899,148.0,4.0
72.0,35.893372,-35.382172,2.233841,1.050995,52.0,9.0
72.0,4.588192,-5.672392,0.036146,0.000258,71.0,2.0
72.0,4.217685,-5.426962,0.678556,0.34236,174.0,50.0
72.0,-3.486885,-10.557914,1.284965,1.097429,98.0,45.0
72.0,-5.069559,-10.381342,0.422074,0.020576,130.999985,6.0
72.0,3.923953,8.902925,0.087937,0.000618,115.0,2.0
72.0,3.044554,6.304824,0.378527,0.329533,83.0,44.0
72.0,4.833815,9.513821,0.24551,0.001592,28.999998,2.0
72.0,18.895351,26.225677,2.217541,0.48881,8.0,6.0
72.0,23.860325,14.591581,1.993202,0.051258,172.0,7.0
72.0,62.312721,-0.607969,0.88422,0.000568,30.0,2.0
72.0,66.620262,-0.875317,0.060661,0.000162,168.0,2.0
72.0,70.628326,-1.41902,0.05,0.05,0.0,1.0
72.0,75.430901,-2.105684,1.761505,0.014594,175.0,2.0
72.0,78.950775,-3.297561,1.58651,0.003191,173.0,2.0
73.0,5.71901,-5.198516,0.375912,0.175429,130.0,5.0
73.0,3.07385,6.212008,0.300792,0.230884,174.0,10.0
74.0,-6.028605,-8.576909,0.332661,0.072683,162.999985,7.0
74.0,-5.671023,-9.876804,1.025477,0.11634,144.0,19.0
74.0,4.0089,-5.34714,0.287247,0.111208,32.0,9.0
74.0,5.406348,-5.217371,0.178049,0.020636,68.999992,5.0
75.0,13.732545,-8.526318,6.097857,2.634818,57.999996,203.0
75.0,10.419532,-8.763097,0.674007,0.120724,148.0,5.0
75.0,9.90974,-7.397408,0.05,0.05,0.0,1.0
75.0,5.625559,-5.051099,0.938311,0.12412,35.0,33.0
75.0,7.561707,-6.363204,0.946627,0.081891,57.999996,15.0
75.0,21.573629,-16.367298,1.538909,0.499699,60.0,6.0
75.0,8.745245,-7.554198,1.814602,0.245127,154.0,13.0
75.0,6.34172,-6.044355,0.259798,0.028774,167.0,3.0
75.0,36.04118,-36.128574,3.197063,1.932827,111.0,10.0
75.0,4.175326,-5.476531,0.713819,0.486683,4.0,48.0
75.0,-3.56362,-10.809037,1.126535,0.800517,12.0,43.0
75.0,-5.065197,-10.440846,0.435962,0.035888,134.0,6.0
75.0,3.887677,8.935558,0.126698,0.033453,127.0,4.0
75.0,3.015967,6.306577,0.395429,0.286105,83.0,47.0
75.0,4.772216,9.507604,0.152092,0.00022,27.0,2.0
75.0,20.064346,26.500263,2.738091,1.386768,172.0,6.0
75.0,24.230309,14.53047,2.385164,0.070772,175.0,11.0
75.0,61.521545,-0.469273,1.118279,0.002247,22.999998,2.0
75.0,66.579651,-0.740374,0.05,0.05,0.0,1.0
75.0,70.823082,-1.273826,0.05,0.05,0.0,1.0
75.0,73.246971,-1.831845,0.05,0.05,0.0,1.0
75.0,76.94088,-2.853745,2.685982,0.152399,164.0,3.0
76.0,2.901546,6.24034,0.27751,0.170847,86.0,9.0
76.0,-5.831376,6.722951,0.449036,0.064209,171.0,6.0
76.0,-5.762418,6.109287,0.761246,0.206273,168.0,8.0
76.0,-7.692995,6.510911,2.357461,0.88676,174.0,27.0
77.0,2.995167,6.226527,0.314645,0.264711,168.0,10.0
78.0,9.867797,-7.363923,0.05,0.05,0.0,1.0
78.0,5.560529,-5.061287,0.937003,0.118836,36.0,29.0
78.0,21.553322,-15.837339,0.382291,0.001169,52.0,2.0
78.0,6.183601,-5.977619,0.237098,0.000898,127.0,2.0
78.0,35.789444,-36.070995,3.343201,1.874878,74.0,10.0
78.0,4.095538,-5.501616,0.650023,0.56327,14.0,49.0
78.0,-3.645718,-10.60782,1.244115,1.091029,101.0,44.0
78.0,-5.104446,-10.427431,0.427746,0.052715,129.0,6.0
78.0,3.871041,8.933723,0.106891,0.053764,152.0,3.0
78.0,2.972291,6.319029,0.44107,0.274979,80.999992,44.0
78.0,4.759959,9.519215,0.152864,0.000474,28.0,2.0
78.0,5.405385,9.971024,0.04312,0.000357,164.0,2.0
78.0,19.446465,26.266315,2.270218,0.584941,35.0,3.0
78.0,24.438175,14.508957,2.92314,0.112843,174.0,9.0
78.0,58.553261,-0.333316,0.421826,0.001621,90.0,2.0
78.0,62.229496,-0.78301,0.803852,0.002754,33.0,3.0
78.0,66.553505,-1.060965,0.069641,0.000496,10.0,2.0
78.0,72.302879,-1.668602,0.05,0.05,0.0,1.0
78.0,76.345413,-2.737,3.745369,0.213289,168.0,3.0
79.0,-6.155818,-8.569164,0.36257,0.028781,175.0,7.0
79.0,-5.787359,-9.846397,1.029798,0.110395,145.0,15.0
79.0,3.958037,-5.407186,0.265639,0.221475,38.0,9.0
79.0,5.328428,-5.21769,0.176275,0.027638,50.0,5.0
80.0,2.883839,6.221587,0.424572,0.264809,83.0,13.0
80.0,-5.927697,6.742006,0.4344,0.019813,175.0,6.0
80.0,-5.835227,6.076917,0.718655,0.144812,175.0,9.0
80.0,-7.766766,6.501444,2.396695,0.928684,175.0,28.0
81.0,5.493124,-5.138847,0.235427,0.219207,95.000008,5.0
81.0,2.942406,6.208682,0.295999,0.242968,176.000015,10.0
82.0,9.75947,-7.46701,0.05,0.05,0.0,1.0
82.0,5.484644,-5.086525,0.961447,0.119368,37.0,32.0
82.0,21.467903,-16.396055,1.527758,0.552483,60.0,6.0
82.0,6.119444,-5.990728,0.240025,0.000734,127.0,2.0
82.0,35.912823,-36.171501,3.114006,1.935066,114.0,10.0
82.0,4.035327,-5.563457,0.780509,0.309543,140.0,51.0
82.0,-3.569503,-11.017758,1.04883,0.645657,173.0,41.0
82.0,-5.112921,-10.482214,0.427782,0.036963,134.0,6.0
82.0,3.829899,8.92003,0.140787,0.044647,168.0,4.0
82.0,2.920543,6.277291,0.358614,0.294748,77.0,42.0
82.0,20.544523,26.028046,1.511087,0.421534,166.0,4.0
82.0,62.470913,-0.506429,0.05,0.05,0.0,1.0
82.0,66.599579,-0.9917,0.27774,0.002131,176.999985,2.0
82.0,70.593475,-1.554542,0.05,0.05,0.0,1.0
82.0,73.583282,-1.737034,0.05,0.05,0.0,1.0
82.0,76.570625,-2.808888,1.777664,0.000254,174.0,2.0
83.0,-6.234877,-8.593104,0.351015,0.045174,176.000015,7.0
83.0,-6.109852,-9.721211,0.463499,0.029617,141.0,5.0
83.0,3.921978,-5.485739,0.390624,0.254045,130.0,9.0
83.0,5.267462,-5.231942,0.168559,0.057694,71.0,5.0
84.0,2.82356,6.230915,0.335887,0.274531,82.0,12.0
84.0,-5.988993,6.760083,0.410187,0.064278,176.999985,7.0
84.0,-5.900753,6.035302,0.75866,0.244615,151.0,8.0
84.0,-7.864719,6.498255,2.395576,0.95149,174.0,29.0
85.0,9.685991,-7.508651,0.05,0.05,0.0,1.0
85.0,7.584853,-6.56525,1.191936,0.893202,145.0,20.0
85.0,5.439816,-5.169846,0.872493,0.200406,22.999998,28.0
85.0,21.503967,-15.828957,0.570039,0.096184,54.0,4.0
85.0,8.555814,-7.743013,0.05,0.05,0.0,1.0
85.0,20.749374,-17.044472,0.05,0.05,0.0,1.0
85.0,35.817207,-36.227562,3.165699,1.821201,65.0,10.0
85.0,3.963526,-5.522043,0.648599,0.568626,14.0,50.0
85.0,-3.78147,-10.648373,1.070237,1.058228,11.000001,40.0
85.0,-5.117876,-10.538668,0.428066,0.044792,135.0,6.0
85.0,3.715431,8.840401,0.397286,0.096562,38.0,4.0
85.0,2.871483,6.271102,0.378836,0.275933,83.0,44.0
85.0,5.311775,9.950876,0.042414,0.000132,128.0,2.0
85.0,58.462578,-0.4206,0.05,0.05,0.0,1.0
85.0,60.826279,-0.867276,0.05,0.05,0.0,1.0
85.0,66.117279,-0.932496,0.05,0.05,0.0,1.0
85.0,70.151047,-1.483145,0.05,0.05,0.0,1.0
85.0,73.515884,-2.318573,1.705452,0.012074,161.0,2.0
85.0,76.811684,-2.810245,0.05,0.05,0.0,1.0
86.0,5.533145,-5.214758,0.448743,0.161578,153.0,5.0
86.0,7.080352,-6.266951,0.990093,0.152872,146.0,5.0
86.0,2.885785,6.187828,0.284978,0.245221,176.999985,10.0
87.0,-6.309016,-8.571134,0.277509,0.049388,175.0,6.0
87.0,3.86545,-5.532691,0.469387,0.27985,125.0,10.0
87.0,5.166766,-5.243671,0.225063,0.054517,68.999992,6.0
88.0,13.199355,-8.537202,6.014336,3.216566,59.0,213.0
88.0,9.608574,-7.55608,0.05,0.05,0.0,1.0
88.0,7.775258,-6.772189,2.135021,0.88184,145.0,29.0
88.0,5.32866,-5.127707,0.882394,0.137669,35.0,30.0
88.0,21.370298,-16.407213,1.709954,0.632645,55.0,6.0
88.0,9.61754,-8.378233,0.956755,0.459797,154.999985,11.0
88.0,5.925402,-5.975731,0.259113,0.101327,154.0,4.0
88.0,35.361275,-35.554173,1.944975,1.413143,27.0,9.0
88.0,3.695951,-5.394538,0.369612,0.172948,32.0,49.0
88.0,-3.847663,-10.660167,1.095871,1.05138,11.000001,39.0
88.0,-5.164824,-10.551561,0.348172,0.074814,142.0,5.0
88.0,3.727067,8.871123,0.383986,0.140962,44.000004,4.0
88.0,2.824273,6.267196,0.39609,0.285408,84.0,45.0
88.0,5.13739,9.800478,0.366914,0.002362,44.000004,2.0
88.0,17.828434,25.299843,3.682611,3.282871,73.0,10.0
88.0,58.389019,-0.384687,0.029697,7.8e-05,17.0,2.0
88.0,61.592812,-1.069538,1.552441,0.449201,0.0,4.0
88.0,66.381409,-1.379308,0.05,0.05,0.0,1.0
88.0,72.216248,-2.008655,0.05,0.05,0.0,1.0
88.0,75.32164,-2.683891,1.967003,0.017125,174.0,2.0
89.0,2.7637,6.212938,0.308275,0.289081,82.0,12.0
89.0,-5.909064,6.383419,0.831565,0.761765,171.0,17.0
89.0,-7.912438,6.532889,2.327947,0.900225,174.0,27.0
90.0,5.379278,-5.259957,0.377061,0.167582,122.999992,5.0
90.0,2.810309,6.21736,0.313387,0.272805,83.0,10.0
91.0,9.510951,-7.593726,0.05,0.05,0.0,1.0
91.0,5.284083,-5.174443,0.863507,0.154691,30.0,31.0
91.0,21.315041,-15.888702,0.564585,0.043859,55.0,4.0
91.0,7.546212,-6.846311,2.129152,0.597878,146.0,24.0
91.0,8.131186,-7.467063,0.05,0.05,0.0,1.0
91.0,5.853435,-5.971261,0.258626,0.078202,178.0,4.0
91.0,35.343567,-35.533955,1.860773,1.545845,14.0,7.0
91.0,39.863224,-38.947685,0.05,0.05,0.0,1.0
91.0,3.695169,-5.441543,0.40599,0.31817,39.0,47.0
91.0,-3.85591,-10.913544,1.112411,0.620461,7.0,40.0
91.0,-5.179971,-10.597966,0.361166,0.053353,134.0,5.0
91.0,3.726678,8.909197,0.411451,0.049362,24.0,3.0
91.0,2.771059,6.255737,0.370786,0.269102,80.999992,42.0
91.0,5.131307,9.830179,0.275687,0.03974,40.0,3.0
91.0,18.74159,26.081697,2.014275,0.662291,176.999985,4.0
91.0,70.269371,-1.559752,0.05,0.05,0.0,1.0
92.0,-6.402774,-8.581543,0.322534,0.090806,156.0,7.0
92.0,3.697335,-5.414313,0.276973,0.166993,34.0,9.0
92.0,5.085622,-5.261806,0.17056,0.010864,62.000004,5.0
93.0,2.701068,6.187883,0.297527,0.28747,171.0,12.0
93.0,-6.157794,6.452198,0.658468,0.414118,82.0,14.0
93.0,-7.9131,6.52564,2.19955,0.898788,174.0,26.0
94.0,5.313159,-5.187638,0.293785,0.162259,161.0,5.0
94.0,2.74682,6.170216,0.287048,0.269547,172.0,10.0
95.0,80.752335,-5.135465,0.05,0.05,0.0,1.0
95.0,13.117694,-8.5247,5.926507,3.205837,59.0,218.0
95.0,9.419898,-7.638164,0.05,0.05,0.0,1.0
95.0,5.19833,-5.148265,0.834692,0.130853,36.0,34.0
95.0,21.323708,-15.774711,0.378558,0.006512,55.0,3.0
95.0,9.559602,-8.479912,1.162792,0.35987,151.0,12.0
95.0,7.374415,-6.926552,2.243805,0.389904,146.0,29.0
95.0,20.827938,-17.181221,0.461714,0.003815,167.0,2.0
95.0,5.779065,-5.952697,0.140213,0.106397,157.0,4.0
95.0,35.282303,-35.671535,2.102488,1.056553,59.0,10.0
95.0,3.611011,-5.454,0.341343,0.318336,45.999996,48.0
95.0,-3.924093,-10.86802,1.075428,0.666784,9.0,38.0
95.0,-5.192969,-10.63631,0.355411,0.025118,130.0,5.0
95.0,3.736087,8.937523,0.404972,0.065808,24.0,4.0
95.0,2.731148,6.286136,0.454907,0.273966,82.0,44.0
95.0,5.14822,9.864693,0.099887,0.000269,34.0,2.0
95.0,19.083055,26.404621,1.685926,1.389744,74.0,4.0
96.0,-6.511353,-8.570333,0.276393,0.061814,168.0,6.0
96.0,3.616093,-5.453516,0.275588,0.199606,30.0,9.0
96.0,5.007583,-5.260139,0.16772,0.025596,52.0,5.0
